ID	TRAD	SIMP	IPA	JYUTPING	EXPL	NOTE
12315	鯛	鲷	tiu53	diu1		
12316	鯝	鲴	ku55	gu3		
12317	鯡	鲱	fi53	fi1		
12318	鯢	鲵	nɐi21	nai4		(又)
12319	鯢	鲵	ŋɐi21	ngai4		
12320	鯤	鲲	kʷʰɐn53	kwan1		
12321	鯧	鲳	tʃʰiɐŋ53	ciang1		
12322	鯨	鲸	keŋ21	ging4		
12323	鯪	鲮	leŋ21	ling4		
12324	鯫	鲰	tʃɐu53	zau1		
12325	鯰	鲇	nim21	nim4		
12326	鯴	鲺	ʃɐt3	sat2		
12327	鯷	鳀	tɐi21	dai4		
12328	鯻	𬶟	lat24	laat5		
12329	鯽	鲫	tʃek3	zik2		(書)
12330	鯽	鲫	tʃɐk3	zak2		(習)
12331	鯿	鳊	pin53	bin1		
12332	鰁	鳈	tʃyn21	zyun4		
12333	鰂	鲗	tʃɐk3	zak2	鰂魚	
12334	鰂	鲗	tʃʰɐk2	cak6	烏鰂，即烏賊	
12335	鰃	鳂	wui53	wui1		
12336	鰆	䲠	tʃʰɐn53	can1		
12337	鰈	鲽	tip2	dip6		
12338	鰉	鳇	hoŋ21	hung4		
12339	鰊	𬶠	lin22	lin6		
12340	鰍	鳅	tʃʰɐu53	cau1		
12341	鰏	鲾	pek3	bik2		
12342	鰐	鳄	ŋak24	ngaak5		
12343	鰓	鳃	ɬai53	slaai1		
12344	鰛	鳁	wɐn53	wan1		
12345	鰜	鳒	kɛm24	gem5	～魚，又作魽字	(白)
12346	鰜	鳒	kim53	gim1		
12347	鰟	鳑	paŋ21	baang4	鰟鮍	
12348	鰟	鳑	foŋ21	fung4	同魴字	
12349	鰠	鳋	ɬau53	slaau1		
12350	鰣	鲥	ʃi21	si4		
12351	鰤	𫚕	ʃɐi53	sai1		
12352	鰥	鳏	kʷan53	gwaan1		
12353	鰧	䲢	tɐŋ21	dang4		
12354	鰨	鳎	tʰat3	taat2		(又)
12355	鰨	鳎	tʰap3	taap2		
12356	鰩	鳐	jiu21	jiu4		
12357	鰫	𫚦	ʃœŋ21	soeng4		(又)
12358	鰫	𫚦	jœŋ21	joeng4		
12359	鰭	鳍	ki21	gi4		
12360	鰮	鳁	wɐn53	wan1		
12361	鰯	鰯	ŋiɐk24	ngiak5		
12362	鰱	鲢	lin21	lin4		
12363	鰲	鳌	ŋau21	ngaau4		
12364	鰳	鳓	lɐk24	lak5		
12365	鰵	鳘	mɐn24	man5		
12366	鰶	𬶭	tʃɐi55	zai3		
12367	鰷	鲦	tiu21	diu4		
12368	鰹	鲣	kin53	gin1		(又)
12369	鰹	鲣	kyn53	gyun1		
12370	鰺	鲹	ʃɐm53	sam1		
12371	鰻	鳗	man22	maan6		
12372	鰼	鳛	tʃɐp2	zap6		
12373	鰾	鳔	piu22	biu6		
12374	鱀	𬶨	ki55	gi3		
12375	鱂	鳉	tʃiɐŋ53	ziang1		
12376	鱅	鳙	jœŋ21	joeng4		
12377	鱇	𩾌	kʰaŋ53	kaang1		
12378	鱈	鳕	ɬyt3	slyut2		
12379	鱉	鳖	pit3	bit2		
12380	鱍	鱍	put3	but2		
12381	鱒	鳟	tʃun53	zun1		
12382	鱔	鳝	ʃin24	sin5		(又)
12383	鱔	鳝	ʃyn24	syun5		
12384	鱖	鳜	kʷɐi55	gwai3		
12385	鱗	鳞	lɐn21	lan4		
12386	鱘	鲟	tʃɐm21	zam4		
12387	鱚	𬶮	hi53	hi1		
12388	鱝	鲼	fɐn24	fan5		
12389	鱟	鲎	hɐu22	hau6		
12390	鱠	鲙	kʷʰɐi55	kwai3		
12391	鱣	鳣	ʃin24	sin5		(又)
12392	鱣	鳣	ʃyn24	syun5	同鱔字	
12393	鱣	鳣	tʃin53	zin1	鱘鰉魚	
12394	鱤	鳡	kam33	gaam2		
12395	鱧	鳢	lɐi24	lai5		
12396	鱨	鲿	ʃiɐŋ21	siang4		
12397	鱭	鲚	tʃɐi21	zai4		
12398	鱯	鳠	hu22	hu6		
12399	鱲	𫚭	lip24	lip5	鱲魚，又稱桃花魚	
12400	鱲	𫚭	lap24	laap5	腌魚	
12401	鱷	鳄	ŋak24	ngaak5		
12402	鱸	鲈	lu21	lu4		
12403	鱺	鲡	li21	li4		
12404	鳥	鸟	tiu33	diu2	性交，俗字屌	(白)
12405	鳥	鸟	tɛu55	deu3	男陰，俗字屌	(白)
12406	鳥	鸟	niu24	niu5		
12407	鳧	凫	fu21	fu4		
12408	鳩	鸠	kɐu53	gau1	斑鳩；男陰	
12409	鳲	鸤	ʃi53	si1		
12410	鳳	凤	fœŋ22	foeng6		
12411	鳴	鸣	meŋ21	ming4		
12412	鳶	鸢	jyn53	jyun1		
12413	鳷	𫛛	tʃi53	zi1		
12414	鳾	䴓	ʃɐi53	sai1		
12415	鴃	𫛞	kʰyt3	kyut2		
12416	鴆	鸩	tʃɐm22	zam6		
12417	鴇	鸨	pau33	baau2		
12418	鴈	鴈	ȵan22	njaan6		
12419	鴉	鸦	∅a53	aa1		
12420	鴒	鸰	leŋ21	ling4		
12421	鴕	鸵	to21	do4		
12422	鴛	鸳	jyn53	jyun1		
12423	鴝	鸲	ky21	gyu4		
12424	鴞	鸮	hiu53	hiu1		
12425	鴟	鸱	tʃʰi53	ci1		
12426	鴣	鸪	ku53	gu1		
12427	鴦	鸯	jiɐŋ53	jiang1		
12428	鴨	鸭	∅ap3	aap2		
12429	鴫	鴫	tin21	din4		
12430	鴯	鸸	ji21	ji4		
12431	鴰	鸹	kʷat3	gwaat2		
12432	鴴	鸻	hɐŋ21	hang4		
12433	鴷	䴕	lyt24	lyut5		(又)
12434	鴷	䴕	lit2	lit6		
12435	鴻	鸿	hœŋ21	hoeng4		
12436	鴿	鸽	kap3	gaap2		
12437	鵁	䴔	kau53	gaau1		
12438	鵂	鸺	jɐu53	jau1		
12439	鵃	鸼	tʃɐu53	zau1		
12440	鵏	𬷕	pu22	bu6		
12441	鵐	鹀	fu21	fu4		(老派)
12442	鵐	鹀	mu21	mu4		
12443	鵑	鹃	kyn53	gyun1		
12444	鵒	鹆	ȵœk24	njoek5		
12445	鵓	鹁	put2	but6		
12446	鵜	鹈	tɐi21	dai4		
12447	鵝	鹅	ŋo21	ngo4		
12448	鵟	𫛭	kʷaŋ21	gwaang4		
12449	鵠	鹄	kœk3	goek2	鵠的	
12450	鵠	鹄	hœk2	hoek6	鴻鵠	
12451	鵡	鹉	fu24	fu5		(老派)
12452	鵡	鹉	mu24	mu5		
12453	鵪	鹌	∅am53	aam1		
12454	鵬	鹏	pɐŋ21	bang4		
12455	鵮	鹐	tam53	daam1	叼	(文)
12456	鵮	鹐	tɛm53	dem1	啄；叼	(白)
12457	鵮	鹐	tʃʰɛm53	cem1	鳥啄物	
12458	鵯	鹎	pi53	bi1		
12459	鵰	雕	tiu53	diu1		
12460	鵲	鹊	tʃʰiɐk3	ciak2		
12461	鵷	鹓	jyn53	jyun1		
12462	鵾	鹍	kʷɐn53	gwan1		(文)
12463	鵾	鹍	kʷʰɐn53	kwan1		(白)
12464	鶄	䴖	tʃeŋ53	zing1		
12465	鶅	鶅	tʃi53	zi1		
12466	鶇	鸫	tœŋ53	doeng1		
12467	鶉	鹑	tʃʰɐn53	can1		
12468	鶊	鹒	kiɐŋ53	giang1		
12469	鶒	𫛶	tʃʰek3	cik2		
12470	鶓	鹋	miu21	miu4		
12471	鶖	鹙	tʃʰɐu53	cau1		
12472	鶗	𫛸	tɐi21	dai4		
12473	鶘	鹕	hu21	hu4		
12474	鶚	鹗	ŋak24	ngaak5		
12475	鶟	鶟	tɐt2	dat6		
12476	鶠	𬸘	jin33	jin2		
12477	鶡	鹖	hat3	haat2		
12478	鶥	鹛	mi21	mi4		
12479	鶩	鹜	fu22	fu6		(老派)
12480	鶩	鹜	mu22	mu6		
12481	鶪	䴗	kʷek3	gwik2		
12482	鶬	鸧	tʃʰiɐŋ53	ciang1	鶬鶬；金飾貌	
12483	鶬	鸧	tʃʰaŋ53	caang1	鶬鶊	
12484	鶯	莺	∅eŋ53	ing1		
12485	鶱	𬸣	hin53	hin1		(又)
12486	鶱	𬸣	hyn53	hyun1		
12487	鶲	鹟	∅œŋ53	oeng1		
12488	鶴	鹤	hak2	haak6		
12489	鶵	鶵	tʃy21	zyu4		
12490	鶹	鹠	lɐu21	lau4		
12491	鶺	鹡	tʃek3	zik2		
12492	鶻	鹘	kʷɐt3	gwat2	鶻鵃	
12493	鶻	鹘	wɐt2	wat6	鶻突，回鶻	
12494	鶼	鹣	kim53	gim1		
12495	鶿	鹚	tʃi21	zi4		
12496	鷀	鹚	tʃi21	zi4		
12497	鷁	鹢	nek24	nik5		
12498	鷂	鹞	jiu22	jiu6		
12499	鷄	鸡	kɐi53	gai1		
12500	鷈	䴘	tʰɐi53	tai1		
12501	鷉	䴘	tʰɐi53	tai1		
12502	鷊	鹝	nek24	nik5		
12503	鷓	鹧	tʃi55	zi3		(白)
12504	鷓	鹧	tʃe55	ze3		
12505	鷗	鸥	∅ɐu53	au1		
12506	鷙	鸷	tʃi55	zi3		
12507	鷚	鹨	lɐu22	lau6		
12508	鷟	𬸦	tʃœk2	zoek6		(又)
12509	鷟	𬸦	tʃok2	zuk6		
12510	鷥	鸶	ɬi53	sli1		
12511	鷦	鹪	tʃiu53	ziu1		
12512	鷫	鹔	ɬœk3	sloek2		
12513	鷭	𬸪	fan21	faan4		
12514	鷯	鹩	lɛu53	leu1		(白)
12515	鷯	鹩	lɛu33	leu2		(又)
12516	鷯	鹩	liu53	liu1		
12517	鷰	鷰	jin55	jin3		(又)
12518	鷰	鷰	jyn55	jyun3	同燕字	
12519	鷲	鹫	tʃɐu22	zau6		
12520	鷳	鹇	han21	haan4		
12521	鷴	鹇	han21	haan4		
12522	鷷	𫜄	tʃun53	zun1		
12523	鷸	鹬	wɐt24	wat5		
12524	鷹	鹰	∅eŋ53	ing1		
12525	鷺	鹭	lu22	lu6		
12526	鷿	䴙	pʰek3	pik2		
12527	鸂	㶉	kʰɐi53	kai1		
12528	鸇	鹯	tʃin53	zin1		
12529	鸌	鹱	hok2	huk6		
12530	鸍	鸍	ʃi53	si1		
12531	鸏	鹲	mœŋ21	moeng4		
12532	鸑	𬸚	ŋiɐk3	ngiak2		(又)
12533	鸑	𬸚	ŋak2	ngaak6		
12534	鸕	鸬	lu21	lu4		
12535	鸘	鹴	ʃoŋ53	sung1		
12536	鸚	鹦	∅eŋ53	ing1		
12537	鸛	鹳	kun55	gun3		
12538	鸝	鹂	li21	li4		
12539	鸞	鸾	lon21	lon4		(又)
12540	鸞	鸾	lun21	lun4		
12541	鹵	卤	lu24	lu5		
12542	鹹	咸	ham21	haam4		
12543	鹺	鹾	tʃo21	zo4		
12544	鹼	硷	kan33	gaan2		(文)
12545	鹼	硷	kɛn33	gen2		(白)
12546	鹽	盐	jim21	jim4		
12547	鹿	鹿	lœk24	loek5		
12548	麀	麀	jɐu53	jau1		
12549	麂	麂	ki33	gi2		
12550	麅	狍	pau21	baau4		
12551	麇	麇	kʷɐn53	gwan1	獐子	
12552	麇	麇	kʷɐn21	gwan4	成羣	
12553	麈	麈	tʃy33	zyu2		
12554	麋	麋	mi21	mi4		
12555	麑	麑	nɐi21	nai4		(又)
12556	麑	麑	ŋɐi21	ngai4		
12557	麒	麒	ki21	gi4		
12558	麓	麓	lœk24	loek5		
12559	麖	麖	keŋ53	ging1		
12560	麗	丽	lɐi22	lai6		
12561	麝	麝	ʃe22	se6		
12562	麟	麟	lɐn21	lan4		
12563	麥	麦	miɐk24	miak5		
12564	麩	麸	fu53	fu1		
12565	麪	面	min22	min6		
12566	麯	曲	kʰœk3	koek2		
12567	麴	曲	kʰœk3	koek2		
12568	麵	面	min22	min6		
12569	麻	麻	ma21	maa4		
12570	麼	么	mo24	mo5	句末疑問詞	(語)
12571	麼	么	mo53	mo1	什麼	
12572	麽	麽	mo24	mo5	句末疑問詞	(語)
12573	麽	麽	mo53	mo1	什麽	
12574	麾	麾	kʷʰɐi53	kwai1		(又)
12575	麾	麾	wɐi53	wai1		
12576	麿	麿	mu21	mu4		(又)
12577	麿	麿	ly24	lyu5		
12578	黃	黄	hoŋ21	hung4		
12579	黇	黇	tʰim53	tim1		
12580	黌	黉	wiɐŋ21	wiang4		(又)
12581	黌	黉	hœŋ21	hoeng4		
12582	黍	黍	ʃy33	syu2		
12583	黎	黎	lɐi21	lai4		
12584	黏	黏	nim21	nim4		(又)
12585	黏	黏	nim53	nim1	黏土	
12586	黏	黏	tʃim53	zim1	黏米	
12587	黐	黐	tʃʰi53	ci1	黏、粘	
12588	黑	黑	hɐk3	hak2		
12589	黔	黔	kɛm21	gem4		(白)
12590	黔	黔	kim21	gim4		
12591	黕	黕	tɐm33	dam2		(又)
12592	黕	黕	tam33	daam2		
12593	默	默	mɐk24	mak5		
12594	黚	黚	kɛm21	gem4		(白)
12595	黚	黚	kim21	gim4		
12596	黛	黛	tai22	daai6		
12597	黜	黜	tʃʰɐt3	cat2		
12598	黝	黝	jɐu33	jau2		
12599	點	点	tɛm33	dem2	～鹽，～水	(白)
12600	點	点	tim33	dim2	～燈，～炮	
12601	黟	黟	ji53	ji1		
12602	黠	黠	kʰyt3	kyut2	狡黠俗作狡詰	(又)
12603	黠	黠	hɐt2	hat6	狡黠	
12604	黢	黢	tʃʰyt3	cyut2		
12605	黥	黥	keŋ21	ging4		
12606	黦	黦	wɐt3	wat2	黃黑色	(又)
12607	黦	黦	jyt3	jyut2	黃黑色	
12608	黦	黦	jit3	jit2	色壞也	
12609	黧	黧	lɐi21	lai4		
12610	黨	党	taŋ33	daang2		
12611	黯	黯	∅am33	aam2		
12612	黲	黪	tʃʰam33	caam2		
12613	黴	霉	mi21	mi4		(又)
12614	黴	霉	mɐt3	mat2	發～，疑本字沫/歿	(語)
12615	黴	霉	mui21	mui4		
12616	黶	黡	jim33	jim2		
12617	黷	黩	tœk2	doek6		
12618	黸	黸	lu53	lu1	鍋底灰	
12619	黹	黹	tʃi33	zi2		
12620	黻	黻	fɐt3	fat2		
12621	黼	黼	fu33	fu2		(又)
12622	黼	黼	pʰu33	pu2		
12623	黽	黾	min24	min5		(又)
12624	黽	黾	mɐn24	man5		
12625	黿	鼋	jyn21	jyun4		
12626	鼇	鼇	ŋau21	ngaau4		
12627	鼈	鳖	pit3	bit2		
12628	鼉	鼍	to21	do4		
12629	鼎	鼎	teŋ33	ding2		
12630	鼐	鼐	nai24	naai5		
12631	鼒	鼒	tʃi53	zi1		
12632	鼓	鼓	ku33	gu2		
12633	鼕	冬	tœŋ21	doeng4		(又)
12634	鼕	冬	tœŋ53	doeng1	鼓聲	
12635	鼗	鼗	tau21	daau4		
12636	鼙	鼙	pi21	bi4		
12637	鼠	鼠	ʃy33	syu2		
12638	鼢	鼢	fɐn21	fan4		
12639	鼩	鼩	ky21	gyu4		
12640	鼫	鼫	ʃek2	sik6		
12641	鼬	鼬	jɐu22	jau6		
12642	鼭	鼭	ʃi21	si4		
12643	鼯	鼯	ŋu21	ngu4		(老派)
12644	鼯	鼯	ŋ̍21	ng4		
12645	鼱	鼱	tʃeŋ53	zing1		
12646	鼴	鼹	jin33	jin2		
12647	鼶	鼶	ɬi53	sli1		
12648	鼷	鼷	hɐi21	hai4		(文)
12649	鼷	鼷	kʰɐi53	kai1		(白)
12650	鼻	鼻	pɐt2	bat6		(白)
12651	鼻	鼻	pi22	bi6		
12652	鼽	鼽	kɐu21	gau4		
12653	鼾	鼾	han22	haan6		
12654	齁	齁	hɐu53	hau1		
12655	齅	齅	hœŋ55	hoeng3	用鼻聞	(語)
12656	齅	齅	tʃʰɐu55	cau3	同嗅字	
12657	齆	齆	∅œŋ55	oeng3		
12658	齇	齇	tʃa53	zaa1		
12659	齈	齈	nœŋ21	noeng4		
12660	齉	齉	naŋ22	naang6		
12661	齊	齐	tʃɐi21	zai4		
12662	齋	斋	tʃai53	zaai1		
12663	齍	齍	tʃi53	zi1		
12664	齎	赍	tʃɐi53	zai1		
12665	齏	齑	tʃɐi53	zai1		
12666	齒	齿	tʃʰi33	ci2		
12667	齔	龀	tʃʰɐn55	can3		
12668	齕	龁	ŋat24	ngaat5	啃、咬，與齦對轉	(語)
12669	齕	龁	ŋɛt24	nget5	啃、咬，與齞/齴/𪗛對轉	(語)
12670	齕	龁	hɐt2	hat6		
12671	齗	龂	ŋɐn21	ngan4		
12672	齘	𬹼	kai55	gaai3		
12673	齙	龅	pau22	baau6		(文)
12674	齙	龅	pɛu22	beu6		(白)
12675	齜	龇	tʃi53	zi1		
12676	齝	齝	tʃʰi53	ci1		
12677	齞	齞	ȵyn22	njyun6	露齒貌	(又)
12678	齞	齞	ŋɛn53	ngen1	齜、露齒，與齧/嚙/囓/齕對轉；吝嗇，與忔對轉	(語)
12679	齞	齞	ȵin22	njin6	露齒貌	
12680	齟	龃	tʃy33	zyu2		
12681	齠	龆	tiu21	diu4		
12682	齡	龄	leŋ21	ling4		
12683	齣	出	tʃʰɐt3	cat2		
12684	齦	龈	hɛn24	hen5	啃	(白)
12685	齦	龈	ŋɐn21	ngan4	牙齦	
12686	齦	龈	hɐn33	han2	啃	
12687	齧	齧	ŋɛt24	nget5	啃、咬，與齞/齴/𪗛對轉	(白)
12688	齧	齧	nit24	nit5	齧齒	
12689	齧	齧	ŋat24	ngaat5	啃、咬，與齦對轉	
12690	齪	龊	tʃʰok3	cuk2		(常)
12691	齪	龊	tʃʰœk3	coek2		
12692	齬	龉	jy24	jyu5		
12693	齮	𬺈	ji33	ji2		
12694	齯	𫠜	nɐi21	nai4		(又)
12695	齯	𫠜	ŋɐi21	ngai4		
12696	齰	𫜬	tʃiɐk2	ziak6	齰舌	
12697	齲	龋	ky33	gyu2		
12698	齴	𫜮	ȵyn22	njyun6	露齒貌	(又)
12699	齴	𫜮	ŋɛn53	ngen1	齜、露齒，與齧/嚙/囓/齕對轉；吝嗇，與忔對轉	(語)
12700	齴	𫜮	ȵin22	njin6	同齞字，露齒貌	
12701	齴	𫜮	ȵan24	njaan5	高峻貌	
12702	齶	腭	ŋak24	ngaak5		
12703	齷	龌	∅ok3	uk2		(常)
12704	齷	龌	∅œk3	oek2		
12705	齹	齹	tʃʰi53	ci1	齒參差	
12706	齹	齹	tʃo21	zo4	齒根	
12707	齼	𬺓	tʃʰu33	cu2		
12708	龍	龙	lœŋ21	loeng4		
12709	龐	庞	paŋ21	baang4		
12710	龑	䶮	jim33	jim2		
12711	龔	龚	kœŋ53	goeng1		
12712	龕	龛	kʰam53	kaam1		
12713	龖	龖	tap2	daap6		
12714	龘	龘	tap2	daap6		
12715	龜	龟	kʷɐi53	gwai1		
12716	龠	龠	jiɐk24	jiak5		
12717	龢	龢	hu21	hu4		(又)
12718	龢	龢	ho21	ho4		
12719	鿍	鿍	kaŋ53	gaang1		
12720	鿫	鿫	∅au55	aau3		
12721	鿬	鿬	tin21	din4		
12722	𠂤	𠂤	ʃi53	si1	同師字	
12723	𠂤	𠂤	tui53	dui1	同堆字	
12724	𠅤	𠅤	wɐi22	wai6		
12725	𠆩	𠆩	fan33	faan2		
12726	𠊎	𠊎	ŋai53	ngaai1	𠊎話，客家話，本字我，摹客家音	
12727	𠌥	𠆿	wu53	wu1		(又)
12728	𠌥	𠆿	wu55	wu3	彎腰	
12729	𠍲	𠍲	ky21	gyu4		
12730	𠓛	𠓛	tʃɐp2	zap6		
12731	𠕞	𠕞	tʃʰi55	ci3		
12732	𠖫	𠖫	kʰɐm33	kam2	蓋，與扱/㝓/䆟對轉，又作冚字	
12733	𠙶	𠙶	∅ɐu33	au2		
12734	𠜱	𠜱	mɐi53	mai1	削，又作劘字	(白)
12735	𠜱	𠜱	pʰɐi53	pai1	削，又作㓟字	
12736	𠜴	𠜴	kʷʰa33	kwaa2	割	(語)
12737	𠜴	𠜴	kʷe33	gwe2	割	(語)
12738	𠜴	𠜴	ko33	go2		
12739	𠝞	𠝞	tʃʰap3	caap2		
12740	𠝹	𠝹	kai55	gaai3	同鎅字	
12741	𠡧	𠡧	∅ɐn55	an3	古壯字，有節制、估量，疑本字隱或㥯	
12742	𠢱	𠢱	kɐm22	gam6	按，俗字撳	
12743	𠦒	𠦒	pit3	bit2		
12744	𠦝	𠦝	tʃœk3	zoek2		
12745	𠧴	𠧴	jɐu24	jau5		
12746	𠨍	𠨍	hiɐŋ55	hiang3	嚮的初文	
12747	𠨍	𠨍	heŋ53	hing1	同卿字	
12748	𠩺	𠩺	li21	li4	同釐字	
12749	𠩺	𠩺	hi53	hi1	裂開	
12750	𠬝	𠬝	fœk2	foek6		
12751	𠬞	𠬞	kœŋ33	goeng2		
12752	𠭯	𠭯	ȵa53	njaa1		(白)
12753	𠭯	𠭯	tʃa53	zaa1	握、拿	
12754	𠮨	𠮨	nai55	naai3	連帶，與褦對轉	
12755	𠯋	𠯋	jɐi24	jai5	孩童頑皮，本字跩	
12756	𠯋	𠯋	jɐi21	jai4	劣質的，本字勩	
12757	𠯔	𠯔	pʰɐt5	pat3	～斜咧[le21]，嘆詞，呸	
12758	𠯦	𠯦	tʃʰɛt5	cet3	詞綴，短～～	
12759	𠱂	𠱂	tɐt3	dat2	用力往下放，與躉對轉	
12760	𠱃	𠱃	nip5	nip3	凹	
12761	𠱓	𠱓	ŋɐi53	ngai1	哀求，又作𠼮字，本字磑	
12762	𠱥	𠱥	fek5	fik3	甩，與捹對轉	
12763	𠱾	𠱾	tʃi22	zi6		
12764	𠲎	𠲎	fat2	faat6		
12765	𠳐	𠳐	paŋ53	baang1		
12766	𠳐	𠳐	paŋ53	baang1		
12767	𠳺	𠳺	lɐn55	lan3	落下，古壯字吝	(語)
12768	𠳺	𠳺	lɐn22	lan6	同吝字	
12769	𠴕	𠴕	mɛu33	meu2	～示，愛哭	(白)
12770	𠴕	𠴕	miu33	miu2	抿嘴	
12771	𠵼	𠵼	mɐŋ53	mang1		
12772	𠵿	𠵿	pʰe53	pe1	撲克，英語pair	(外)
12773	𠶧	𠶧	tim22	dim6		
12774	𠶲	𠶲	kap2	gaap6	啃、咬	
12775	𠸂	𠸂	tɐt2	dat6	機槍聲	
12776	𠸎	𠸎	na53	naa1	𠸎褦，牽扯，又作𪐀字	
12777	𠸺	𠸺	ȵak5	njaak3	乾～～，水分少、乾	(語)
12778	𠸺	𠸺	nek24	nik5		
12779	𠹁	𠹁	we22	we6	語氣詞	(語)
12780	𠹁	𠹁	wa55	waa3	嬰兒哭聲	
12781	𠹳	𠹳	kɐt2	gat6	（粥）稠，本字渴	
12782	𠹻	𠹻	tʃɐm22	zam6		
12783	𠺌	𠺌	kʷe53	gwe1		
12784	𠺘	𠺘	laŋ24	laang5	漱、涮洗，本字盪	
12785	𠺝	𠺝	kiɐk3	giak2		
12786	𠺬	𠺬	he33	he2	嘆詞，准許	
12787	𠻴	𠻴	laŋ24	laang5	～口，漱口，本字盪	
12788	𠻹	𠻹	tʰim53	tim1		
12789	𠼭	𠼭	pot3	bot2	汽笛聲；～～車，汽車，童語	(語)
12790	𠼭	𠼭	put3	but2		
12791	𠼮	𠼮	ŋɐi53	ngai1	哀求，又作𠱓字，本字磑	
12792	𠽌	𠽌	ɬyt3	slyut2		
12793	𠽤	𠽤	kʰek3	kik2	阻礙、絆，本字棘	
12794	𠾴	𠾴	pɐŋ22	bang6	冚～唥（咸不論），全部，又作唪字	
12795	𠿓	𠿓	ɬap3	slaap2		
12796	𡀾	𡀾	ŋɐp5	ngap3	胡說，俗字噏，與啽/吟對轉	(語)
12797	𡀾	𡀾	ŋɐp2	ngap6	眾聲	
12798	𡁏	𡁏	mœŋ53	moeng1	（薯類）鬆軟粉麪	(語)
12799	𡁏	𡁏	mœŋ21	moeng4	同𧭊字	
12800	𡁯	𡁯	tot5	dot3	～～車，童語，汽車	(語)
12801	𡁯	𡁯	tut2	dut6		
12802	𡁶	𡁶	tʃɛt5	zet3		(白)
12803	𡁶	𡁶	tʃit5	zit3		
12804	𡂈	𡂈	pœk2	boek6		
12805	𡃀	𡃀	ŋe21	nge4	～𡃀[ŋɛ55]，二胡，又作㘈字	
12806	𡃀	𡃀	ŋe53	nge1	牛𡃀[ŋɛ55]～，童語	
12807	𡃀	𡃀	ŋe55	nge3	牛～𡃀[ŋɛ53]，童語；𡃀[ŋɛ21]～，二胡，又作㘈字	
12808	𡃇	𡃇	pɐi22	bai6		
12809	𡃈	𡃈	kʷʰak3	kwaak2	框、圈，與框對轉	(名)
12810	𡃈	𡃈	kʷʰɐk3	kwak2	擠、～痱子；勒緊，～頸	(動)
12811	𡃡	𡃡	lœŋ53	loeng1	嘈雜	(語)
12812	𡃡	𡃡	lœŋ21	loeng4		
12813	𡃴	𡃴	tʃui21	zui4		
12814	𡄴	𡄴	wiɐk2	wiak6		
12815	𡄵	𡄵	ji53	ji1		
12816	𡅈	𡅈	la55	laa3		
12817	𡆠	𡆠	ȵɐt24	njat5		
12818	𡈼	𡈼	tʰeŋ33	ting2		
12819	𡊄	𡊄	fɐn55	fan3		
12820	𡋯	𡋯	put2	but6		
12821	𡎚	𡎚	pin21	bin4		
12822	𡐓	𡐓	kʰaŋ53	kaang1		
12823	𡑍	𫭼	lau21	laau4		
12824	𡖊	𡖊	ɬœk3	sloek2		
12825	𡰪	𡰪	tœk3	doek2	容器底部，同䐁字	
12826	𡲢	𡲢	kʰe53	ke1	屎	
12827	𡲬	𡲬	kʷɐt2	gwat6	禿、鈍；～頭巷，死衚衕	
12828	𡳞	𡳞	lɐn33	lan2	男陰	
12829	𡿧	𡿧	tʃai53	zaai1		
12830	𢃇	𢃇	li24	li5	帆，本字利，源自利篷	
12831	𢆡	𢆡	nɛn53	nen1		(白)
12832	𢆡	𢆡	nin53	nin1	乳房；奶汁；與奶對轉；又作脌/淰字	
12833	𢆶	𢆶	tʃi53	zi1	同茲字	
12834	𢆶	𢆶	jɐu53	jau1	微小	
12835	𢇛	𢇛	tʃʰek3	cik2		
12836	𢑆	𢑆	kyn21	gyun4		
12837	𢙱	𢙱	lœŋ22	loeng6		
12838	𢚴	𢚴	ȵɛn53	njen1		
12839	𢝊	𢝊	jɐu53	jau1		
12840	𢝵	𢝵	fɛt5	fet3	揈[fɐŋ21]～～，輕浮；又作咈字	(語)
12841	𢝵	𢝵	fit5	fit3	抽打	
12842	𢞵	𢞵	fɛt5	fet3	揈[fɐŋ21]～～，輕浮；又作咈字	(語)
12843	𢞵	𢞵	fit5	fit3	抽打	
12844	𢦏	𢦏	tʃai53	zaai1		
12845	𢦔	𢦔	tʃai53	zaai1		
12846	𢪃	𢪃	tʃʰɛt5	cet3	切開	
12847	𢫏	𢫏	kʰɐm33	kam2	蓋，本字𠖫，與扱/㝓/䆟對轉；摑	
12848	𢫕	𢫕	weŋ53	wing1	粵字，扔	
12849	𢫕	𢫕	weŋ22	wing6	搖頭	
12850	𢫦	𢫦	mɐk24	mak5	打	(又)
12851	𢫦	𢫦	pʰiɐk3	piak2	拍本字	
12852	𢫨	𢫨	∅œŋ33	oeng2		
12853	𢭃	𢭃	tɐu22	dau6	取、拿，本字揄	
12854	𢯎	𢯎	ȵau53	njaau1	抓撓，本字撓	
12855	𢯕	𢯕	∅e55	e3		
12856	𢰸	𢰸	∅o24	o5	～蛋，變質蛋，本字涴	
12857	𢱑	𢱑	wa33	waa2		(文)
12858	𢱑	𢱑	we33	we2	同搲字	(白)
12859	𢱕	𢱕	tɐp2	dap6	砸、捶，又作撘/䂿字	
12860	𢲔	𢲔	pan33	baan2	摔、摔打，本字拌	
12861	𢲫	𢲫	ma53	maa1	摟，抱；抓，撓	
12862	𢲲	𢲲	laŋ55	laang3		
12863	𢲵	𢲵	ɬau21	slaau4	古壯字，揍，又作捎/𢶠字	
